Ticker,Role Name,Role Rank,Role Rank Name,Total Pay,Base Pay,Stock,Bonus
NVDA,technical-program-manager,2,IC2,,,,
NVDA,technical-program-manager,3,"IC3
Senior TPM",243000.0,195600.0,41300.0,6100.0
NVDA,technical-program-manager,4,IC4,285900.0,204700.0,76600.0,4600.0
NVDA,technical-program-manager,5,IC5,371900.0,250900.0,119700.0,1200.0
NVDA,technical-program-manager,6,"IC6
Principal TPM",493300.0,279600.0,209100.0,4600.0
NVDA,technical-program-manager,7,"IC7
Distinguished TPM",,,,
NVDA,technical-program-manager,8,"IC8
Senior Distinguished TPM",,,,
NVDA,data-scientist,1,"IC1
Data Scientist",179000.0,137900.0,27300.0,13800.0
NVDA,data-scientist,2,IC2,177500.0,148300.0,28300.0,1000.0
NVDA,data-scientist,3,"IC3
Senior Scientist",209300.0,167600.0,41700.0,0.0
NVDA,data-scientist,4,IC4,306000.0,203000.0,100000.0,3000.0
NVDA,data-scientist,5,IC5,444900.0,261000.0,182700.0,1300.0
NVDA,data-scientist,6,"IC6
Principal Scientist",,,,
NVDA,data-scientist,7,"IC7
Distinguished Scientist",,,,
NVDA,data-scientist,8,"IC8
Senior Distinguished Scientist",,,,
NVDA,marketing,1,IC1,122800.0,102500.0,13300.0,7000.0
NVDA,marketing,2,IC2,156300.0,119700.0,31700.0,5000.0
NVDA,marketing,3,IC3,169300.0,133700.0,32100.0,3400.0
NVDA,marketing,4,IC4,279700.0,193300.0,79400.0,7000.0
NVDA,marketing,5,IC5,219700.0,176300.0,43300.0,0.0
NVDA,marketing,6,IC6,,,,
NVDA,marketing,7,IC7,,,,
NVDA,marketing,8,IC8,,,,
NVDA,marketing,9,IC9,,,,
NVDA,mechanical-engineer,1,IC1,130600.0,115000.0,12300.0,3400.0
NVDA,mechanical-engineer,2,IC2,,,,
NVDA,mechanical-engineer,3,IC3,232000.0,155000.0,67000.0,10000.0
NVDA,mechanical-engineer,4,IC4,268900.0,194100.0,71400.0,3400.0
NVDA,mechanical-engineer,5,IC5,365000.0,245000.0,120000.0,0.0
NVDA,mechanical-engineer,6,IC6,,,,
NVDA,mechanical-engineer,7,IC7,,,,
NVDA,mechanical-engineer,8,IC8,,,,
NVDA,mechanical-engineer,9,IC9,,,,
NVDA,software-engineering-manager,1,M2,372300.0,227100.0,145100.0,0.0
NVDA,software-engineering-manager,2,M3,503400.0,280100.0,218100.0,5100.0
NVDA,software-engineering-manager,3,"M4
Senior Manager",617200.0,299200.0,318000.0,0.0
NVDA,software-engineering-manager,4,"M5
Director",731600.0,356900.0,371900.0,2800.0
NVDA,software-engineering-manager,5,"M6
Senior Director",,,,
META,software-engineer,1,"E3
(Entry Level)",185200.0,137300.0,30800.0,17100.0
META,software-engineer,2,E4,297300.0,182700.0,83600.0,30900.0
META,software-engineer,3,E5,465300.0,216100.0,225800.0,23300.0
META,software-engineer,4,E6,742200.0,260200.0,443200.0,38800.0
META,software-engineer,5,E7,1410000.0,308200.0,1030000.0,70100.0
META,software-engineer,6,E8,3040000.0,371200.0,2590000.0,86900.0
META,software-engineer,7,E9,3670000.0,377500.0,3180000.0,121300.0
META,hardware-engineer,1,IC3,169400.0,136200.0,23700.0,9500.0
META,hardware-engineer,2,IC4,255800.0,171900.0,54800.0,29100.0
META,hardware-engineer,3,IC5,438400.0,206300.0,198500.0,33600.0
META,hardware-engineer,4,IC6,715400.0,253700.0,408600.0,53200.0
META,hardware-engineer,5,IC7,679100.0,283000.0,328400.0,67700.0
META,hardware-engineer,6,IC8,,,,
META,sales,1,IC3,114900.0,103600.0,7200.0,4100.0
META,sales,2,IC4,154300.0,125800.0,14100.0,14400.0
META,sales,3,IC5,216900.0,167400.0,28500.0,21000.0
META,sales,4,IC6,287600.0,218800.0,51600.0,17200.0
META,sales,5,IC7,360000.0,271300.0,48800.0,40000.0
META,recruiter,1,IC3,114200.0,97100.0,12000.0,5000.0
META,recruiter,2,IC4,134400.0,132800.0,909.0,682.0
META,recruiter,3,IC5,206900.0,156300.0,29200.0,21400.0
META,recruiter,4,IC6,291400.0,208800.0,45600.0,36900.0
META,recruiter,5,IC7,368800.0,240800.0,68900.0,59100.0
META,recruiter,6,IC8,,,,
META,product-manager,1,"Rotational Product Manager (RPM)
L3",171900.0,131200.0,28200.0,12500.0
META,product-manager,2,L4 Product Manager,257300.0,182900.0,56400.0,18100.0
META,product-manager,3,L5 Product Manager,442100.0,219400.0,189000.0,33700.0
META,product-manager,4,L6 Product Manager,631200.0,251000.0,339900.0,40400.0
META,product-manager,5,L7 Product Manager,1030000.0,295700.0,653500.0,83500.0
META,product-manager,6,Director,1490000.0,324700.0,1070000.0,97200.0
META,product-manager,7,Senior Director,2340000.0,367000.0,1850000.0,132000.0
META,technical-program-manager,1,IC3,158100.0,120100.0,25700.0,12400.0
META,technical-program-manager,2,IC4,215900.0,157200.0,40800.0,18000.0
META,technical-program-manager,3,IC5,376900.0,210500.0,133600.0,32800.0
META,technical-program-manager,4,IC6,480200.0,240200.0,188100.0,51900.0
META,technical-program-manager,5,IC7,668100.0,269200.0,335000.0,63900.0
META,technical-program-manager,6,IC8,886400.0,299100.0,488000.0,99200.0
META,technical-program-manager,7,IC9,,,,
META,data-scientist,1,IC3,166900.0,139600.0,14900.0,12400.0
META,data-scientist,2,IC4,269200.0,178800.0,65099.0,25300.0
META,data-scientist,3,IC5,411800.0,214100.0,167300.0,30400.0
META,data-scientist,4,IC6,544900.0,248400.0,249300.0,47200.0
META,data-scientist,5,IC7,855800.0,291400.0,492500.0,71900.0
META,data-scientist,6,IC8,1110000.0,325000.0,675000.0,110000.0
META,program-manager,1,IC3,117800.0,107500.0,5600.0,4800.0
META,program-manager,2,IC4,177100.0,141200.0,20200.0,15700.0
META,program-manager,3,IC5,251300.0,178100.0,44300.0,28900.0
META,program-manager,4,IC6,306100.0,215000.0,51500.0,39600.0
META,program-manager,5,IC7,407300.0,248400.0,103500.0,55400.0
META,program-manager,6,IC8,559800.0,283500.0,185000.0,91300.0
META,software-engineering-manager,1,M0,441300.0,236300.0,180300.0,24700.0
META,software-engineering-manager,2,M1,798900.0,268600.0,477400.0,53000.0
META,software-engineering-manager,3,M2,1870000.0,305400.0,1470000.0,94800.0
META,software-engineering-manager,4,D1,1970000.0,313200.0,1560000.0,99500.0
META,software-engineering-manager,5,D2,2970000.0,377500.0,2450000.0,141500.0
META,software-engineering-manager,6,VP1,,,,
META,software-engineering-manager,7,VP2,3530000.0,362500.0,3000000.0,162500.0
META,product-designer,1,IC3,151100.0,118100.0,20800.0,12200.0
META,product-designer,2,IC4,266900.0,167400.0,70800.0,28700.0
META,product-designer,3,IC5,347400.0,200700.0,119400.0,27200.0
META,product-designer,4,IC6,505500.0,240500.0,212400.0,52500.0
META,product-designer,5,IC7,896200.0,269800.0,542300.0,84100.0
META,product-designer,6,IC8,969600.0,300900.0,573200.0,95400.0
PLTR,software-engineer,1,Software Engineer,195000.0,148500.0,42700.0,3800.0
PLTR,solution-architect,,L4,153000.0,126000.0,26500.0,0.0
PLTR,project-manager,,L4,150000.0,125000.0,25000.0,0.0
PLTR,recruiter,,-,130000.0,105000.0,25000.0,0.0
PLTR,product-manager,,L3,200000.0,150000.0,50000.0,0.0
PLTR,technical-program-manager,,L4,200000.0,200000.0,0.0,0.0
PLTR,data-scientist,,-,183000.0,149000.0,31000.0,2500.0
PLTR,program-manager,,-,180000.0,143000.0,37000.0,0.0
PLTR,business-development,,L4,150000.0,150000.0,0.0,0.0
PLTR,product-designer,,L3,175000.0,130000.0,35000.0,10400.0
TEAM,software-engineer,1,"P30
Junior Engineer
(Entry Level)",101600.0,73900.0,22000.0,5600.0
TEAM,software-engineer,2,"P40
Engineer",149300.0,96700.0,41500.0,11100.0
TEAM,software-engineer,3,"P50
Senior Engineer",209300.0,116700.0,77800.0,14900.0
TEAM,software-engineer,4,"P60
Principal Engineer",281400.0,141200.0,120700.0,19500.0
TEAM,software-engineer,5,"P70
Senior Principal Engineer",310900.0,167000.0,131900.0,12100.0
TEAM,software-engineer,6,"P80
Lead Principal Engineer",,,,
TEAM,software-engineer,7,"P90
Distinguished Engineer",,,,
TEAM,sales,,P20,55300.0,55300.0,0.0,0.0
TEAM,customer-service,,P3,104000.0,85800.0,10000.0,8600.0
TEAM,product-manager,1,"P30
Associate Product Manager",119200.0,75100.0,36700.0,7400.0
TEAM,product-manager,2,"P40
Product Manager",156500.0,93800.0,52300.0,10400.0
TEAM,product-manager,3,"P50
Senior Product Manager",202800.0,121800.0,68000.0,13000.0
TEAM,product-manager,4,"P60
Principal Product Manager",311700.0,148400.0,143100.0,20200.0
TEAM,product-manager,5,"P70
Senior Principal Product Manager",,,,
TEAM,product-manager,6,"P80
Head of Product",,,,
TEAM,product-manager,7,"P90
VP of Product",,,,
TEAM,technical-program-manager,1,"P3
Junior TPM",,,,
TEAM,technical-program-manager,2,"P4
TPM",,,,
TEAM,technical-program-manager,3,"P5
Senior TPM",,,,
TEAM,technical-program-manager,4,"P6
Principal TPM",243400.0,137500.0,82100.0,23800.0
TEAM,technical-program-manager,5,"P7
Senior Principal TPM",,,,
TEAM,data-scientist,1,"P30
Junior Data Scientist",108200.0,68800.0,36900.0,2500.0
TEAM,data-scientist,2,"P40
Data Scientist",146000.0,126300.0,16000.0,3700.0
TEAM,data-scientist,3,"P50
Senior Data Scientist",172900.0,117200.0,45200.0,10600.0
TEAM,data-scientist,4,"P60
Principal Data Scientist",245800.0,133200.0,94600.0,18000.0
TEAM,data-scientist,5,"P70
Senior Principal Data Scientist",,,,
TEAM,software-engineering-manager,1,M60,278500.0,143100.0,110900.0,24400.0
TEAM,software-engineering-manager,2,M70,299800.0,153400.0,129100.0,17300.0
TEAM,software-engineering-manager,3,M80,287200.0,164000.0,99200.0,23900.0
TEAM,software-engineering-manager,4,M90,,,,
TEAM,software-engineering-manager,5,M100,,,,
TEAM,product-designer,1,"P30
Junior Designer",76900.0,70100.0,4700.0,2100.0
TEAM,product-designer,2,"P40
Designer",161700.0,120500.0,33500.0,7700.0
TEAM,product-designer,3,"P50
Senior Designer",168700.0,111000.0,46800.0,10900.0
TEAM,product-designer,4,"P60
Lead Designer",194300.0,133400.0,43600.0,17200.0
TEAM,product-designer,5,"P70
Staff Designer",,,,
TEAM,product-designer,6,"P80
Head of Design",,,,
CPRT,software-engineer,,hidden,100000.0,100000.0,0.0,0.0
CPRT,product-manager,,L1,75000.0,75000.0,0.0,0.0
CPRT,data-scientist,,,109550.0,,,
CPRT,business-analyst,,,79600.0,,,
CPRT,software-engineering-manager,,,60300.0,,,
CPRT,business-operations,,,99500.0,,,
CPRT,product-designer,,,86600.0,,,
ASML,software-engineer,1,"L6
(Entry Level)",81600.0,73500.0,680.0,7500.0
ASML,software-engineer,2,L7,94600.0,82400.0,366.0,11800.0
ASML,software-engineer,3,L8,104700.0,89500.0,0.0,15200.0
ASML,software-engineer,4,L9,114100.0,96700.0,10600.0,6800.0
ASML,software-engineer,5,L10,,,,
ASML,software-engineer,6,L11,,,,
ASML,software-engineer,7,L12,,,,
ASML,solution-architect,1,L6,,,,
ASML,solution-architect,2,L7,112900.0,104800.0,0.0,8200.0
ASML,solution-architect,3,L8,136100.0,117300.0,0.0,18800.0
ASML,solution-architect,4,L9,,,,
ASML,solution-architect,5,L10,162400.0,144300.0,0.0,18200.0
ASML,solution-architect,6,L11,,,,
ASML,solution-architect,7,L12,,,,
ASML,hardware-engineer,1,L6,,,,
ASML,hardware-engineer,2,L7,,,,
ASML,hardware-engineer,3,L8,93500.0,78100.0,0.0,15400.0
ASML,hardware-engineer,4,L9,,,,
ASML,hardware-engineer,5,L10,,,,
ASML,hardware-engineer,6,L11,,,,
ASML,hardware-engineer,7,L12,,,,
ASML,project-manager,1,L6,102200.0,96500.0,0.0,5700.0
ASML,project-manager,2,L7,,,,
ASML,project-manager,3,L8,105800.0,90300.0,0.0,15500.0
ASML,project-manager,4,L9,,,,
ASML,project-manager,5,L10,,,,
ASML,project-manager,6,L11,,,,
ASML,project-manager,7,L12,,,,
ASML,product-manager,1,L6,,,,
ASML,product-manager,2,L7,97700.0,91900.0,0.0,5800.0
ASML,product-manager,3,L8,109000.0,97300.0,0.0,11700.0
ASML,product-manager,4,L9,,,,
ASML,product-manager,5,L10,,,,
ASML,product-manager,6,L11,,,,
ASML,product-manager,7,L12,,,,
ASML,technical-program-manager,,L10,133000.0,117000.0,0.0,16000.0
ASML,mechanical-engineer,1,L6,87700.0,76100.0,0.0,11700.0
ASML,mechanical-engineer,2,L7,93100.0,81000.0,0.0,12100.0
ASML,mechanical-engineer,3,L8,116700.0,95000.0,0.0,21700.0
ASML,mechanical-engineer,4,L9,,,,
ASML,mechanical-engineer,5,L10,,,,
ASML,mechanical-engineer,6,L11,,,,
ASML,mechanical-engineer,7,L12,,,,
ASML,product-designer,1,L6,,,,
ASML,product-designer,2,L7,,,,
ASML,product-designer,3,L8,76100.0,76100.0,0.0,0.0
ASML,product-designer,4,L9,,,,
ASML,product-designer,5,L10,,,,
ASML,product-designer,6,L11,,,,
ASML,product-designer,7,L12,,,,
CSX,software-engineer,,L2,135000.0,120000.0,0.0,15000.0
CSX,hardware-engineer,,,82600.0,,,
CSX,project-manager,,,152250.0,,,
CSX,product-manager,,,117600.0,,,
CSX,technical-program-manager,,,125400.0,,,
CSX,data-scientist,,,147900.0,,,
CSX,accountant,,,326650.0,,,
ROP,software-engineer,,,122400.0,,,
ROP,solution-architect,,,149250.0,,,
ROP,customer-service,,,2900.0,,,
ROP,data-scientist,,,124450.0,,,
ROP,business-analyst,,,63300.0,,,
ROP,product-designer,,,80400.0,,,
PYPL,software-engineer,1,"CL5
(Entry Level)",147400.0,127000.0,15000.0,5400.0
PYPL,software-engineer,2,CL6,234200.0,169600.0,46800.0,17900.0
PYPL,software-engineer,3,CL7,338500.0,205400.0,103800.0,29200.0
PYPL,software-engineer,4,CL8,420300.0,230300.0,141400.0,48600.0
PYPL,software-engineer,5,CL9,503800.0,233100.0,216700.0,54000.0
PYPL,software-engineer,6,CL10,,,,
PYPL,data-science-manager,1,"T26
Manager",285600.0,189100.0,68900.0,27700.0
PYPL,data-science-manager,2,"T27
Senior Manager",334000.0,218000.0,77500.0,38500.0
PYPL,data-science-manager,3,"T28
Director",547500.0,261000.0,220000.0,66500.0
PYPL,data-science-manager,4,"T29
Senior Director",,,,
PYPL,product-manager,1,"T22
Product Manager I",139700.0,120600.0,10200.0,9000.0
PYPL,product-manager,2,"T23
Product Manager II",135900.0,112700.0,19900.0,3300.0
PYPL,product-manager,3,"T24
Product Manager III",197300.0,149800.0,34800.0,12700.0
PYPL,product-manager,4,"T25
Senior Product Manager 1",244700.0,170500.0,57200.0,17000.0
PYPL,product-manager,5,"T26
Senior Product Manager 2",311100.0,204800.0,76000.0,30300.0
PYPL,product-manager,6,"T27
Lead",442200.0,237300.0,152400.0,52500.0
PYPL,product-manager,7,"T28
Director",517700.0,251700.0,205900.0,60200.0
PYPL,product-manager,8,"T29
Senior Director",768200.0,286800.0,388200.0,93200.0
PYPL,financial-analyst,1,T22,,,,
PYPL,financial-analyst,2,T23,107900.0,92000.0,8200.0,7700.0
PYPL,financial-analyst,3,T24,145400.0,131000.0,7500.0,6900.0
PYPL,financial-analyst,4,T25,195200.0,155000.0,26400.0,13800.0
PYPL,financial-analyst,5,T26,233400.0,169200.0,42100.0,22100.0
PYPL,financial-analyst,6,T27,,,,
PYPL,financial-analyst,7,T28,,,,
PYPL,financial-analyst,8,T29,,,,
PYPL,technical-program-manager,1,"T22
TPM I",,,,
PYPL,technical-program-manager,2,"T23
TPM II",,,,
PYPL,technical-program-manager,3,"T24
Senior TPM",173700.0,125900.0,36700.0,11200.0
PYPL,technical-program-manager,4,"T25
Staff TPM 1",223900.0,161000.0,46800.0,16100.0
PYPL,technical-program-manager,5,"T26
Staff TPM 2",255500.0,178600.0,48700.0,28200.0
PYPL,technical-program-manager,6,"T27
Senior Staff TPM",364700.0,216500.0,103300.0,44800.0
PYPL,technical-program-manager,7,"T28
Principal TPM",362500.0,242500.0,95000.0,25000.0
PYPL,data-scientist,1,"T22
Data Scientist I",146300.0,127500.0,12100.0,6700.0
PYPL,data-scientist,2,"T23
Data Scientist II",155200.0,122800.0,17800.0,14600.0
PYPL,data-scientist,3,"T24
Senior Data Scientist",178200.0,155700.0,15100.0,7500.0
PYPL,data-scientist,4,"T25
Staff Data Scientist 1",213100.0,166700.0,35000.0,11400.0
PYPL,data-scientist,5,"T26
Staff Data Scientist 2",283600.0,184100.0,77600.0,21900.0
PYPL,data-scientist,6,"T27
Senior Staff Data Scientist",320200.0,208400.0,92000.0,19800.0
PYPL,data-scientist,7,"T28
Principal Data Scientist",345200.0,236800.0,86400.0,22000.0
PYPL,program-manager,1,T22,,,,
PYPL,program-manager,2,T23,,,,
PYPL,program-manager,3,T24,,,,
PYPL,program-manager,4,T25,186500.0,144200.0,26600.0,15700.0
PYPL,program-manager,5,T26,247300.0,184300.0,41500.0,21500.0
PYPL,program-manager,6,T27,296300.0,212800.0,46300.0,37300.0
PYPL,program-manager,7,T28,,,,
PYPL,program-manager,8,T29,,,,
PYPL,business-analyst,1,"T22
Business Analyst I",123800.0,106300.0,12500.0,5000.0
PYPL,business-analyst,2,"T23
Business Analyst II",103900.0,86000.0,10600.0,7300.0
PYPL,business-analyst,3,"T24
Senior Business Analyst",116300.0,100800.0,8500.0,7000.0
PYPL,business-analyst,4,"T25
Staff Business Analyst 1",205800.0,154800.0,36600.0,14500.0
PYPL,business-analyst,5,"T26
Staff Business Analyst 2",191400.0,150700.0,24800.0,15900.0
PYPL,business-analyst,6,"T27
Senior Staff Business Analyst",256300.0,164700.0,67700.0,24000.0
PYPL,business-analyst,7,"T28
Principal Business Analyst",,,,
PYPL,software-engineering-manager,1,"T26
Manager",300500.0,206500.0,76300.0,17800.0
PYPL,software-engineering-manager,2,"T27
Senior Manager",380500.0,230100.0,107500.0,42900.0
PYPL,software-engineering-manager,3,"T28
Director",493400.0,262000.0,175000.0,56400.0
PYPL,software-engineering-manager,4,"T29
Senior Director",763400.0,313800.0,354200.0,95500.0
PYPL,product-designer,1,"T22
Product Designer I",,,,
PYPL,product-designer,2,"T23
Product Designer II",173800.0,137500.0,23000.0,13300.0
PYPL,product-designer,3,"T24
Senior Product Designer",205200.0,149300.0,49200.0,6700.0
PYPL,product-designer,4,"T25
Staff Product Designer 1",218100.0,166000.0,41800.0,10200.0
PYPL,product-designer,5,"T26
Staff Product Designer 2",242000.0,171600.0,52200.0,18300.0
PYPL,product-designer,6,"T27
Senior Staff Product Designer",303000.0,218700.0,45300.0,39000.0
PYPL,product-designer,7,"T28
Principal Product Designer",380300.0,233300.0,93800.0,53200.0
CHTR,software-engineer,,L4,146000.0,146000.0,0.0,0.0
CHTR,cybersecurity-analyst,,,83150.0,,,
CHTR,solution-architect,,-,180000.0,180000.0,0.0,0.0
CHTR,sales,,,41200.0,,,
CHTR,information-technologist-it,,L2,93600.0,93600.0,0.0,0.0
CHTR,human-resources,,,107800.0,,,
CHTR,financial-analyst,,,100500.0,,,
CHTR,data-scientist,,,146750.0,,,
CHTR,business-analyst,,,112200.0,,,
CHTR,product-designer,,,148750.0,,,
DDOG,software-engineer,1,"Software Engineer I
(Entry Level)",179500.0,145600.0,31900.0,2000.0
DDOG,software-engineer,2,Software Engineer II,276400.0,193600.0,82700.0,0.0
DDOG,software-engineer,3,Senior Software Engineer,432200.0,240400.0,187700.0,4200.0
DDOG,software-engineer,4,Staff Software Engineer,568200.0,280900.0,287300.0,0.0
DDOG,software-engineer,5,Senior Staff Software Engineer,,,,
DDOG,software-engineer,6,Principal Software Engineer,,,,
DDOG,sales,1,Sales I,98800.0,83300.0,10400.0,5000.0
DDOG,sales,2,Sales II,77500.0,77500.0,0.0,0.0
DDOG,sales,3,Senior Sales,,,,
DDOG,sales,4,Staff Sales,,,,
DDOG,sales,5,Senior Staff Sales,,,,
DDOG,sales,6,Principal Sales,,,,
DDOG,sales-engineer,1,Sales Engineer I,150000.0,115000.0,15000.0,20000.0
DDOG,sales-engineer,2,Sales Engineer II,,,,
DDOG,sales-engineer,3,Senior Sales Engineer,,,,
DDOG,sales-engineer,4,Staff Sales Engineer,,,,
DDOG,sales-engineer,5,Senior Staff Sales Engineer,,,,
DDOG,sales-engineer,6,Principal Sales Engineer,,,,
DDOG,data-analyst,,L2,183000.0,138000.0,45000.0,0.0
DDOG,recruiter,1,Recruiter I,135000.0,108300.0,26700.0,0.0
DDOG,recruiter,2,Recruiter II,174500.0,144500.0,30000.0,0.0
DDOG,recruiter,3,Senior Recruiter,224800.0,174300.0,50500.0,0.0
DDOG,recruiter,4,Staff Recruiter,,,,
DDOG,recruiter,5,Senior Staff Recruiter,,,,
DDOG,recruiter,6,Principal Recruiter,,,,
DDOG,product-manager,1,Product Manager 1,208800.0,139800.0,38400.0,30600.0
DDOG,product-manager,2,Product Manager 2,232000.0,170000.0,56000.0,6000.0
DDOG,product-manager,3,Senior Product Manager,356500.0,212800.0,121500.0,22300.0
DDOG,product-manager,4,"Staff Product Manager
Group Product Manager",468300.0,260000.0,208300.0,0.0
DDOG,product-manager,5,"Principal Product Manager
Director",,,,
DDOG,product-manager,6,Senior Director,,,,
DDOG,product-manager,7,VP,,,,
DDOG,data-scientist,1,Data Scientist I,,,,
DDOG,data-scientist,2,Data Scientist II,288000.0,178000.0,110000.0,0.0
DDOG,data-scientist,3,Senior Data Scientist,,,,
DDOG,data-scientist,4,Staff Data Scientist,,,,
DDOG,data-scientist,5,Senior Staff Data Scientist,,,,
DDOG,data-scientist,6,Principal Data Scientist,,,,
DDOG,marketing,,Product Marketing Manager,165000.0,140000.0,25000.0,0.0
DDOG,software-engineering-manager,,L6,386000.0,230000.0,150000.0,6300.0
DDOG,product-designer,1,Product Designer I,131000.0,113500.0,17500.0,0.0
DDOG,product-designer,2,Product Designer II,199400.0,153700.0,45300.0,429.0
DDOG,product-designer,3,Senior Product Designer,326000.0,182500.0,143500.0,0.0
DDOG,product-designer,4,Staff Product Designer,,,,
DDOG,product-designer,5,Senior Staff Product Designer,,,,
DDOG,product-designer,6,Principal Product Designer,,,,
GEHC,software-engineer,1,"Edison Software Engineer
(Entry Level)",,,,
GEHC,software-engineer,2,Software Engineer,,,,
GEHC,software-engineer,3,Senior Software Engineer,133000.0,125000.0,0.0,8200.0
GEHC,software-engineer,4,Lead Software Engineer,,,,
GEHC,software-engineer,5,Staff Software Engineer,,,,
GEHC,software-engineer,6,Senior Staff Software Engineer,,,,
GEHC,software-engineer,7,Principal Software Engineer,,,,
GEHC,biomedical-engineer,,,129500.0,,,
GEHC,data-science-manager,,,214000.0,,,
GEHC,data-analyst,,,120500.0,,,
GEHC,product-manager,,SPB2,385000.0,210000.0,100000.0,75000.0
GEHC,data-scientist,,,174000.0,,,
GEHC,mechanical-engineer,,,182500.0,,,
GEHC,legal,,,333500.0,,,
GEHC,product-designer,,,120500.0,,,
CMCSA,software-engineer,1,"Engineer 1
I
(Entry Level)",91500.0,87200.0,3100.0,1100.0
CMCSA,software-engineer,2,"Engineer 2
II",119100.0,108500.0,6900.0,3700.0
CMCSA,software-engineer,3,"Engineer 3
III",151500.0,125800.0,14600.0,11200.0
CMCSA,software-engineer,4,Senior Engineer,178800.0,149900.0,21900.0,7000.0
CMCSA,software-engineer,5,Principal Engineer,261700.0,191400.0,55700.0,14500.0
CMCSA,software-engineer,6,Senior Principal Engineer,293500.0,194300.0,65900.0,33300.0
CMCSA,software-engineer,7,Distinguished Engineer,360500.0,213800.0,95300.0,51500.0
CMCSA,software-engineer,8,Fellow,527700.0,291300.0,163900.0,72500.0
CMCSA,solution-architect,1,Solution Architect 1,,,,
CMCSA,solution-architect,2,Solution Architect 2,,,,
CMCSA,solution-architect,3,Solution Architect 3,,,,
CMCSA,solution-architect,4,Senior Solution Architect,182100.0,165000.0,11900.0,5200.0
CMCSA,solution-architect,5,Principal Solution Architect,197200.0,166500.0,21000.0,9700.0
CMCSA,solution-architect,6,Senior Principal Solution Architect,,,,
CMCSA,sales,,L3,67000.0,67000.0,0.0,0.0
CMCSA,data-analyst,,L3,110000.0,102000.0,0.0,8200.0
CMCSA,product-manager,1,"L3
Product Manager",138400.0,120500.0,10000.0,8000.0
CMCSA,product-manager,2,"L4
Senior Product Manager",167800.0,139500.0,15700.0,12500.0
CMCSA,product-manager,3,"L5
Director",207200.0,167000.0,15200.0,25000.0
CMCSA,product-manager,4,"L6
Senior Director",290000.0,194800.0,46700.0,48500.0
CMCSA,product-manager,5,"L7
Executive Director",381700.0,236700.0,96700.0,48300.0
CMCSA,product-manager,6,"L8
VP",436000.0,258300.0,103300.0,74300.0
CMCSA,financial-analyst,,2,81000.0,78000.0,0.0,3000.0
CMCSA,data-scientist,1,Data Scientist 1,,,,
CMCSA,data-scientist,2,Data Scientist 2,126700.0,116700.0,3300.0,6700.0
CMCSA,data-scientist,3,Data Scientist 3,126400.0,111000.0,12100.0,3300.0
CMCSA,data-scientist,4,Senior Data Scientist,155500.0,125000.0,20500.0,10000.0
CMCSA,data-scientist,5,Principal Data Scientist,,,,
CMCSA,data-scientist,6,Senior Principal Data Scientist,,,,
CMCSA,business-analyst,1,Business Analyst 1,66000.0,66000.0,0.0,0.0
CMCSA,business-analyst,2,Business Analyst 2,81800.0,80600.0,0.0,1200.0
CMCSA,business-analyst,3,Business Analyst 3,111500.0,98000.0,7500.0,6000.0
CMCSA,business-analyst,4,Senior Business Analyst,116200.0,105800.0,3800.0,6500.0
CMCSA,business-analyst,5,Principal Business Analyst,,,,
CMCSA,business-analyst,6,Senior Principal Business Analyst,,,,
CMCSA,software-engineering-manager,1,"L4
Manager",187300.0,151300.0,23100.0,13000.0
CMCSA,software-engineering-manager,2,"L5
Senior Manager I",215200.0,161900.0,32700.0,20700.0
CMCSA,software-engineering-manager,3,"L6
Senior Manager II",255300.0,182100.0,43100.0,30000.0
CMCSA,software-engineering-manager,4,"L7
Director",301500.0,200500.0,61100.0,39900.0
CMCSA,software-engineering-manager,5,"L8
Senior Director",345800.0,221400.0,73600.0,50800.0
CMCSA,software-engineering-manager,6,"L9
Executive Director",,,,
CMCSA,software-engineering-manager,7,"L10
VP",,,,
CMCSA,product-designer,1,Product Designer 1,,,,
CMCSA,product-designer,2,Product Designer 2,102100.0,101500.0,0.0,650.0
CMCSA,product-designer,3,Product Designer 3,140400.0,126500.0,7500.0,6400.0
CMCSA,product-designer,4,Senior Product Designer,,,,
CMCSA,product-designer,5,Principal Product Designer,,,,
CMCSA,product-designer,6,Senior Principal Product Designer,,,,
NXPI,software-engineer,1,"G1
(Entry Level)",69100.0,68000.0,0.0,1100.0
NXPI,software-engineer,2,G2,73300.0,69800.0,3000.0,487.0
NXPI,software-engineer,3,"G3
Senior Engineer",92500.0,88000.0,3700.0,720.0
NXPI,software-engineer,4,"G4
Principal Engineer",,,,
NXPI,software-engineer,5,"G5
Senior Principal Engineer",,,,
NXPI,software-engineer,6,"G6
Technical Director",,,,
NXPI,software-engineer,7,"G7
Fellow",,,,
NXPI,software-engineer,8,"G8
Senior Fellow",,,,
NXPI,hardware-engineer,1,G1,,,,
NXPI,hardware-engineer,2,G2,71600.0,71000.0,662.0,0.0
NXPI,hardware-engineer,3,"G3
Senior Engineer",100800.0,85400.0,10900.0,4500.0
NXPI,hardware-engineer,4,"G4
Principal Engineer",,,,
NXPI,hardware-engineer,5,"G5
Senior Principal",,,,
NXPI,hardware-engineer,6,"G6
Technical Director",,,,
NXPI,hardware-engineer,7,"G7
Fellow",,,,
NXPI,hardware-engineer,8,"G8
Senior Fellow",,,,
NXPI,project-manager,1,G1,,,,
NXPI,project-manager,2,G2,,,,
NXPI,project-manager,3,G3,,,,
