Date,Ticker,Close,Market Cap,Volume,Dividends,Stock Splits
2023-08-19 00:00:00-04:00,INTC,32.703041076660156,155575496841.93655,164723600,0.0,0.0
2023-08-26 00:00:00-04:00,INTC,36.00777053833008,171296815441.09326,170530700,0.0,0.0
2023-09-02 00:00:00-04:00,INTC,37.384735107421875,177847336124.10974,194937700,0.0,0.0
2023-09-09 00:00:00-04:00,INTC,37.25687789916992,177239091506.98096,226581400,0.0,0.0
2023-09-16 00:00:00-04:00,INTC,33.61774444580078,159926940207.2023,214744400,0.0,0.0
2023-09-23 00:00:00-04:00,INTC,34.965206146240234,166337109311.3521,161325800,0.0,0.0
2023-09-30 00:00:00-04:00,INTC,35.59467697143555,169331639274.10706,170254400,0.0,0.0
2023-10-07 00:00:00-04:00,INTC,35.3782958984375,168302267330.9917,114712100,0.0,0.0
2023-10-14 00:00:00-04:00,INTC,34.34556579589844,163389345060.87274,138140500,0.0,0.0
2023-10-21 00:00:00-04:00,INTC,34.95536804199219,166290307304.38324,294527800,0.0,0.0
2023-10-28 00:00:00-04:00,INTC,37.512596130371094,178455598888.58517,185494900,0.0,0.0
2023-11-04 00:00:00-04:00,INTC,38.22075653076172,181824472317.70444,177230900,0.125,0.0
2023-11-11 00:00:00-05:00,INTC,43.23101806640625,205659378860.14966,253548500,0.0,0.0
2023-11-18 00:00:00-05:00,INTC,43.3790283203125,206363495909.5454,126335300,0.0,0.0
2023-11-25 00:00:00-05:00,INTC,43.16194152832031,205330766707.3028,187062200,0.0,0.0
2023-12-02 00:00:00-05:00,INTC,42.13568878173828,200448658631.76822,186202900,0.0,0.0
2023-12-09 00:00:00-05:00,INTC,45.54995346069336,216691060142.17108,270160700,0.0,0.0
2023-12-16 00:00:00-05:00,INTC,47.365638732910156,225328670866.86038,159829800,0.0,0.0
2023-12-23 00:00:00-05:00,INTC,49.58590316772461,235890952880.84906,169429300,0.0,0.0
2023-12-30 00:00:00-05:00,INTC,46.27030944824219,220117950638.47894,163905900,0.0,0.0
2024-01-06 00:00:00-05:00,INTC,46.49726486206055,221197627026.4635,163008100,0.0,0.0
2024-01-13 00:00:00-05:00,INTC,47.51365661621094,226032824210.9494,179869800,0.0,0.0
2024-01-20 00:00:00-05:00,INTC,43.07312774658203,204908260182.97208,344749800,0.0,0.0
2024-01-27 00:00:00-05:00,INTC,42.03700256347656,199979186774.34894,243837300,0.0,0.0
2024-02-03 00:00:00-05:00,INTC,42.73762512207031,203312201046.5196,181627200,0.125,0.0
2024-02-10 00:00:00-05:00,INTC,43.060829162597656,204849753137.42435,197915500,0.0,0.0
2024-02-17 00:00:00-05:00,INTC,42.54619598388672,202401530897.73666,215619300,0.0,0.0
2024-02-24 00:00:00-05:00,INTC,43.36762619018555,206309253490.45667,169391500,0.0,0.0
2024-03-02 00:00:00-05:00,INTC,43.54576873779297,207156716430.91367,274592700,0.0,0.0
2024-03-09 00:00:00-05:00,INTC,42.199806213378906,200753679233.991,225095600,0.0,0.0
2024-03-16 00:00:00-04:00,INTC,42.13053512573242,200424141566.46582,216517000,0.0,0.0
2024-03-23 00:00:00-04:00,INTC,43.714012145996094,207957087006.85568,191608200,0.0,0.0
2024-03-30 00:00:00-04:00,INTC,38.31037902832031,182250826079.52155,272749200,0.0,0.0
2024-04-06 00:00:00-04:00,INTC,35.321556091308594,168032343697.1589,308911800,0.0,0.0
2024-04-13 00:00:00-04:00,INTC,33.84694290161133,161017287235.00757,223937100,0.0,0.0
2024-04-20 00:00:00-04:00,INTC,31.55088996887207,150094462811.76968,326296900,0.0,0.0
2024-04-27 00:00:00-04:00,INTC,30.58100700378418,145480518077.44443,279228700,0.0,0.0
2024-05-04 00:00:00-04:00,INTC,29.541847229003906,140537008454.574,232538300,0.125,0.0
2024-05-11 00:00:00-04:00,INTC,31.629356384277344,150467744658.35593,225414500,0.0,0.0
2024-05-18 00:00:00-04:00,INTC,30.526351928710938,145220511968.54706,216119800,0.0,0.0
2024-05-25 00:00:00-04:00,INTC,30.655534744262695,145835062788.63113,201796200,0.0,0.0
2024-06-01 00:00:00-04:00,INTC,30.546226501464844,145315059644.50974,199067400,0.0,0.0
2024-06-08 00:00:00-04:00,INTC,30.258056640625,143944172785.09082,175960400,0.0,0.0
2024-06-15 00:00:00-04:00,INTC,30.894020080566406,146969589531.81668,204151500,0.0,0.0
2024-06-22 00:00:00-04:00,INTC,30.774776458740234,146402321623.38727,172330400,0.0,0.0
2024-06-29 00:00:00-04:00,INTC,31.818159103393555,151365920358.9814,137776200,0.0,0.0
2024-07-06 00:00:00-04:00,INTC,34.27259063720703,163042186319.76602,350125300,0.0,0.0
2024-07-13 00:00:00-04:00,INTC,32.7721061706543,155904054552.74353,334379300,0.0,0.0
2024-07-20 00:00:00-04:00,INTC,31.152381896972656,148198673024.6382,228313300,0.0,0.0
2024-07-27 00:00:00-04:00,INTC,21.3445987701416,101540910240.50104,545277800,0.0,0.0
2024-08-03 00:00:00-04:00,INTC,19.58575439453125,93173704054.33032,525259700,0.125,0.0
2024-08-10 00:00:00-04:00,INTC,20.8700008392334,99283144403.73627,322344700,0.0,0.0
2024-08-17 00:00:00-04:00,INTC,20.540000915527344,97713262814.80319,361989600,0.0,0.0
2024-08-24 00:00:00-04:00,INTC,22.040000915527344,104849089868.80319,394856800,0.0,0.0
2024-08-31 00:00:00-04:00,INTC,18.889999389648438,89863845796.46454,359252700,0.0,0.0
2024-09-07 00:00:00-04:00,INTC,19.65999984741211,93526905861.86613,287025400,0.0,0.0
2024-09-14 00:00:00-04:00,INTC,21.84000015258789,103897642632.13387,824521800,0.0,0.0
2024-09-21 00:00:00-04:00,INTC,23.90999984741211,113745082514.86613,595835200,0.0,0.0
2024-09-28 00:00:00-04:00,INTC,22.59000015258789,107465556159.13387,311097900,0.0,0.0
2024-10-05 00:00:00-04:00,INTC,23.559999465942383,112080054387.53146,246798100,0.0,0.0
2024-10-12 00:00:00-04:00,INTC,22.770000457763672,108321856857.4016,250235300,0.0,0.0
2024-10-19 00:00:00-04:00,INTC,22.68000030517578,107893706508.26773,243743900,0.0,0.0
2024-10-26 00:00:00-04:00,INTC,23.200000762939453,110367462064.66933,462235000,0.0,0.0
2024-11-02 00:00:00-04:00,INTC,26.200000762939453,124639116172.66933,438447400,0.0,0.0
2024-11-09 00:00:00-05:00,INTC,24.350000381469727,115838260991.33466,305284000,0.0,0.0
2024-11-16 00:00:00-05:00,INTC,24.5,116551841882.0,266685000,0.0,0.0
2024-11-23 00:00:00-05:00,INTC,24.049999237060547,114411090136.33067,251351100,0.0,0.0
2024-11-30 00:00:00-05:00,INTC,20.920000076293945,99521001676.06693,639840000,0.0,0.0
2024-12-07 00:00:00-05:00,INTC,20.34000015258789,96761815578.13387,366831400,0.0,0.0
2024-12-14 00:00:00-05:00,INTC,19.520000457763672,92860898240.4016,389212800,0.0,0.0
2024-12-21 00:00:00-05:00,INTC,20.299999237060547,96571522501.33067,175979400,0.0,0.0
2024-12-28 00:00:00-05:00,INTC,20.559999465942383,97808400279.53146,204877200,0.0,0.0
2025-01-04 00:00:00-05:00,INTC,19.149999618530273,91100723574.66534,264138800,0.0,0.0
2025-01-11 00:00:00-05:00,INTC,21.489999771118164,102232614504.7992,365504500,0.0,0.0
2025-01-18 00:00:00-05:00,INTC,20.829999923706055,99092851326.93307,279313600,0.0,0.0
2025-01-25 00:00:00-05:00,INTC,19.43000030517578,92432747891.26773,468749000,0.0,0.0
2025-02-01 00:00:00-05:00,INTC,19.100000381469727,90862866302.33466,301512200,0.0,0.0
2025-02-08 00:00:00-05:00,INTC,23.600000381469727,112270347464.33466,865514600,0.0,0.0
2025-02-15 00:00:00-05:00,INTC,24.8700008392334,118312016547.73627,692744400,0.0,0.0
2025-02-22 00:00:00-05:00,INTC,23.729999542236328,112888781816.5984,449699600,0.0,0.0
2025-03-01 00:00:00-05:00,INTC,20.639999389648438,98188977359.46454,598316200,0.0,0.0
2025-03-08 00:00:00-05:00,INTC,24.049999237060547,114411090136.33067,652383300,0.0,0.0
2025-03-15 00:00:00-04:00,INTC,24.260000228881836,115410110642.2008,591752100,0.0,0.0
2025-03-22 00:00:00-04:00,INTC,22.709999084472656,108036417242.19681,296494900,0.0,0.0
2025-03-29 00:00:00-04:00,INTC,19.850000381469727,94430779829.33466,606758000,0.0,0.0
2025-04-05 00:00:00-04:00,INTC,19.739999771118164,93907482941.7992,788148100,0.0,0.0
2025-04-12 00:00:00-04:00,INTC,18.93000030517578,90054138873.26773,341137700,0.0,0.0
2025-04-19 00:00:00-04:00,INTC,20.049999237060547,95382217992.33067,517761000,0.0,0.0
2025-04-26 00:00:00-04:00,INTC,20.6200008392334,98093839894.73627,370859600,0.0,0.0
2025-05-03 00:00:00-04:00,INTC,21.420000076293945,101899610694.06693,279990700,0.0,0.0
2025-05-10 00:00:00-04:00,INTC,21.65999984741211,103041341933.86613,385514500,0.0,0.0
2025-05-17 00:00:00-04:00,INTC,20.049999237060547,95382217992.33067,299964800,0.0,0.0
2025-05-24 00:00:00-04:00,INTC,19.549999237060547,93003608974.33067,296255200,0.0,0.0
2025-05-31 00:00:00-04:00,INTC,20.059999465942383,95429791261.53146,361985100,0.0,0.0
2025-06-07 00:00:00-04:00,INTC,20.139999389648438,95810368341.46454,576967200,0.0,0.0
2025-06-14 00:00:00-04:00,INTC,21.079999923706055,100282155835.93307,401930700,0.0,0.0
2025-06-21 00:00:00-04:00,INTC,22.690000534057617,107941279777.46854,435576500,0.0,0.0
2025-06-28 00:00:00-04:00,INTC,22.489999771118164,106989832540.7992,355618600,0.0,0.0
2025-07-05 00:00:00-04:00,INTC,23.43000030517578,111461620035.26773,374486100,0.0,0.0
2025-07-12 00:00:00-04:00,INTC,23.100000381469727,109891738446.33466,282965400,0.0,0.0
2025-07-19 00:00:00-04:00,INTC,20.700000762939453,98474416974.66933,561380500,0.0,0.0
2025-07-26 00:00:00-04:00,INTC,19.309999465942383,91861877734.53146,431518700,0.0,0.0
2025-08-02 00:00:00-04:00,INTC,19.950000762939453,94906503447.66933,440459600,0.0,0.0
2025-08-09 00:00:00-04:00,INTC,24.559999465942383,116837272423.53146,893937200,0.0,0.0
2025-08-16 00:00:00-04:00,INTC,24.799999237060547,117979003663.33067,969309300,0.0,0.0
2025-08-23 00:00:00-04:00,INTC,24.350000381469727,115838260991.33466,450087700,0.0,0.0
2025-08-30 00:00:00-04:00,INTC,24.489999771118164,116504268612.7992,220516500,0.0,0.0
2025-09-06 00:00:00-04:00,INTC,24.079999923706055,114553809943.93307,263078700,0.0,0.0
2025-09-13 00:00:00-04:00,INTC,29.579999923706055,140718509141.93307,956992800,0.0,0.0
2025-09-20 00:00:00-04:00,INTC,35.5,168881240278.0,985383500,0.0,0.0
2025-09-27 00:00:00-04:00,INTC,36.83000183105469,175208348976.60638,714795000,0.0,0.0
2025-10-04 00:00:00-04:00,INTC,36.369998931884766,173020014888.06293,599376400,0.0,0.0
2025-10-11 00:00:00-04:00,INTC,37.0099983215332,176064631527.52747,523924200,0.0,0.0
2025-10-18 00:00:00-04:00,INTC,38.119998931884766,181345146451.06293,225621496,0.0,0.0
2022-01-01 00:00:00-05:00,BKNG,2399.96826171875,77782695365.95459,1502600,0.0,0.0
2022-01-08 00:00:00-05:00,BKNG,2416.10546875,78305700390.0586,1422900,0.0,0.0
2022-01-15 00:00:00-05:00,BKNG,2312.509765625,74948175565.2832,1763300,0.0,0.0
2022-01-22 00:00:00-05:00,BKNG,2378.6357421875,77091310861.18652,2110900,0.0,0.0
2022-01-29 00:00:00-05:00,BKNG,2408.199462890625,78049467649.34692,1888100,0.0,0.0
2022-02-05 00:00:00-05:00,BKNG,2494.041748046875,80831606239.3982,2642600,0.0,0.0
2022-02-12 00:00:00-05:00,BKNG,2579.213134765625,83592001088.24341,2073600,0.0,0.0
2022-02-19 00:00:00-05:00,BKNG,2249.025146484375,72890646359.66675,3095600,0.0,0.0
2022-02-26 00:00:00-05:00,BKNG,1956.8193359375,63420289643.51074,3430000,0.0,0.0
2022-03-05 00:00:00-05:00,BKNG,1988.718994140625,64454153897.41333,4071900,0.0,0.0
2022-03-12 00:00:00-05:00,BKNG,2155.22802734375,69850692514.9878,2543200,0.0,0.0
2022-03-19 00:00:00-04:00,BKNG,2215.9716796875,71819387301.92871,1465000,0.0,0.0
2022-03-26 00:00:00-04:00,BKNG,2334.16748046875,75650099612.73193,1685200,0.0,0.0
2022-04-02 00:00:00-04:00,BKNG,2136.606689453125,69247177095.4065,1671900,0.0,0.0
2022-04-09 00:00:00-04:00,BKNG,2195.625244140625,71159961665.69458,1261600,0.0,0.0
2022-04-16 00:00:00-04:00,BKNG,2182.396240234375,70731211170.42847,1626200,0.0,0.0
2022-04-23 00:00:00-04:00,BKNG,2178.88671875,70617467982.71484,2284000,0.0,0.0
2022-04-30 00:00:00-04:00,BKNG,2163.03515625,70103720665.01953,3817400,0.0,0.0
2022-05-07 00:00:00-04:00,BKNG,2072.0078125,67153534922.22656,2363300,0.0,0.0
2022-05-14 00:00:00-04:00,BKNG,2085.818359375,67601133158.23242,1875100,0.0,0.0
2022-05-21 00:00:00-04:00,BKNG,2233.76513671875,72396071198.06396,1602400,0.0,0.0
2022-05-28 00:00:00-04:00,BKNG,2302.66162109375,74628998333.56201,1552400,0.0,0.0
2022-06-04 00:00:00-04:00,BKNG,2075.0341796875,67251619134.74121,1514900,0.0,0.0
2022-06-11 00:00:00-04:00,BKNG,1879.7606201171875,60922825525.52673,2807100,0.0,0.0
2022-06-18 00:00:00-04:00,BKNG,1903.5968017578125,61695353431.3385,2153100,0.0,0.0
2022-06-25 00:00:00-04:00,BKNG,1742.8450927734375,56485409029.60144,2169700,0.0,0.0
2022-07-02 00:00:00-04:00,BKNG,1744.32373046875,56533331507.26318,1480400,0.0,0.0
2022-07-09 00:00:00-04:00,BKNG,1674.4415283203125,54268457372.08557,1984900,0.0,0.0
2022-07-16 00:00:00-04:00,BKNG,1784.1495361328125,57824081288.8678,2013300,0.0,0.0
2022-07-23 00:00:00-04:00,BKNG,1908.1708984375,61843599378.706055,1766600,0.0,0.0
2022-07-30 00:00:00-04:00,BKNG,1897.6031494140625,61501099848.14758,2650000,0.0,0.0
2022-08-06 00:00:00-04:00,BKNG,2090.826416015625,67763443698.028564,1821400,0.0,0.0
2022-08-13 00:00:00-04:00,BKNG,2057.250732421875,66675259653.95874,1349900,0.0,0.0
2022-08-20 00:00:00-04:00,BKNG,1883.7923583984375,61053493699.57214,1651700,0.0,0.0
2022-08-27 00:00:00-04:00,BKNG,1811.7808837890625,58719610088.80188,1949800,0.0,0.0
2022-09-03 00:00:00-04:00,BKNG,1952.8663330078125,63292173273.15491,1722200,0.0,0.0
2022-09-10 00:00:00-04:00,BKNG,1849.77294921875,59950928560.29053,2283400,0.0,0.0
2022-09-17 00:00:00-04:00,BKNG,1646.1397705078125,53351200656.084595,2158400,0.0,0.0
2022-09-24 00:00:00-04:00,BKNG,1619.8487548828125,52499111863.14514,2075300,0.0,0.0
2022-10-01 00:00:00-04:00,BKNG,1661.20263671875,53839386417.751465,2018000,0.0,0.0
2022-10-08 00:00:00-04:00,BKNG,1646.7410888671875,53370689314.96033,1740500,0.0,0.0
2022-10-15 00:00:00-04:00,BKNG,1796.8758544921875,58236539803.36853,1651800,0.0,0.0
2022-10-22 00:00:00-04:00,BKNG,1845.110107421875,59799806393.880615,1850500,0.0,0.0
2022-10-29 00:00:00-04:00,BKNG,1847.7520751953125,59885432265.59143,2494300,0.0,0.0
2022-11-05 00:00:00-04:00,BKNG,1987.1124267578125,64402085233.291626,2070100,0.0,0.0
2022-11-12 00:00:00-05:00,BKNG,1912.6954345703125,61990239074.44885,1930400,0.0,0.0
2022-11-19 00:00:00-05:00,BKNG,1956.4150390625,63407186428.28613,1030200,0.0,0.0
2022-11-26 00:00:00-05:00,BKNG,2055.79150390625,66627966225.57861,1622500,0.0,0.0
2022-12-03 00:00:00-05:00,BKNG,1991.262451171875,64536587047.298584,1513300,0.0,0.0
2022-12-10 00:00:00-05:00,BKNG,1910.990234375,61934973732.2168,2305600,0.0,0.0
2022-12-17 00:00:00-05:00,BKNG,1943.491455078125,62988334557.5647,1185300,0.0,0.0
2022-12-24 00:00:00-05:00,BKNG,1986.6295166015625,64386434170.66223,875700,0.0,0.0
2022-12-31 00:00:00-05:00,BKNG,2148.267822265625,69625113068.82935,1361400,0.0,0.0
2023-01-07 00:00:00-05:00,BKNG,2268.622802734375,73525804144.99878,1361000,0.0,0.0
2023-01-14 00:00:00-05:00,BKNG,2310.962158203125,74898017786.71509,1239000,0.0,0.0
2023-01-21 00:00:00-05:00,BKNG,2429.47265625,78738929399.70703,1419300,0.0,0.0
2023-01-28 00:00:00-05:00,BKNG,2420.1669921875,78437333897.59277,1699800,0.0,0.0
2023-02-04 00:00:00-05:00,BKNG,2314.98388671875,75028361545.40771,1941500,0.0,0.0
2023-02-11 00:00:00-05:00,BKNG,2427.008056640625,78659052009.79614,1460100,0.0,0.0
2023-02-18 00:00:00-05:00,BKNG,2417.614013671875,78354592157.4939,1374500,0.0,0.0
2023-02-25 00:00:00-05:00,BKNG,2583.146484375,83719480496.74805,1779600,0.0,0.0
2023-03-04 00:00:00-05:00,BKNG,2445.2255859375,79249480039.29199,1666500,0.0,0.0
2023-03-11 00:00:00-05:00,BKNG,2406.149169921875,77983017890.01343,2359100,0.0,0.0
2023-03-18 00:00:00-04:00,BKNG,2463.7978515625,79851405032.3877,1560600,0.0,0.0
2023-03-25 00:00:00-04:00,BKNG,2614.701171875,84742164289.83398,1350100,0.0,0.0
2023-04-01 00:00:00-04:00,BKNG,2547.115966796875,82551735565.55054,1017400,0.0,0.0
2023-04-08 00:00:00-04:00,BKNG,2612.187744140625,84660704386.00708,1238700,0.0,0.0
2023-04-15 00:00:00-04:00,BKNG,2649.125,85857836600.625,1077000,0.0,0.0
2023-04-22 00:00:00-04:00,BKNG,2648.119384765625,85825244726.52466,1556800,0.0,0.0
2023-04-29 00:00:00-04:00,BKNG,2532.773193359375,82086887927.8601,2219700,0.0,0.0
2023-05-06 00:00:00-04:00,BKNG,2593.418701171875,84052401861.82983,1528800,0.0,0.0
2023-05-13 00:00:00-04:00,BKNG,2725.947265625,88347637394.9707,1402700,0.0,0.0
2023-05-20 00:00:00-04:00,BKNG,2554.292236328125,82784317635.78735,1688200,0.0,0.0
2023-05-27 00:00:00-04:00,BKNG,2588.32177734375,83887211146.70654,1955400,0.0,0.0
2023-06-03 00:00:00-04:00,BKNG,2569.079345703125,83263566150.11353,1498000,0.0,0.0
2023-06-10 00:00:00-04:00,BKNG,2603.44384765625,84377315706.49658,2046200,0.0,0.0
2023-06-17 00:00:00-04:00,BKNG,2586.6259765625,83832250438.40332,1087100,0.0,0.0
2023-06-24 00:00:00-04:00,BKNG,2661.9404296875,86273183203.02246,1387000,0.0,0.0
2023-07-01 00:00:00-04:00,BKNG,2599.421875,84246964035.23438,1034200,0.0,0.0
2023-07-08 00:00:00-04:00,BKNG,2826.161865234375,91595581043.63159,1535800,0.0,0.0
2023-07-15 00:00:00-04:00,BKNG,2881.680908203125,93394946841.55884,1815500,0.0,0.0
2023-07-22 00:00:00-04:00,BKNG,2969.425537109375,96238740173.77808,1080300,0.0,0.0
2023-07-29 00:00:00-04:00,BKNG,3019.61181640625,97865271714.36768,2587200,0.0,0.0
2023-08-05 00:00:00-04:00,BKNG,3160.648193359375,102436244472.2351,1616200,0.0,0.0
2023-08-12 00:00:00-04:00,BKNG,3014.94921875,97714157460.52734,1238600,0.0,0.0
2023-08-19 00:00:00-04:00,BKNG,2999.25537109375,97205521662.78076,1032100,0.0,0.0
2023-08-26 00:00:00-04:00,BKNG,3070.606201171875,99517993860.26733,900500,0.0,0.0
2023-09-02 00:00:00-04:00,BKNG,3098.41552734375,100419290923.4253,902200,0.0,0.0
2023-09-09 00:00:00-04:00,BKNG,3115.22265625,100964008038.45703,1757900,0.0,0.0
2023-09-16 00:00:00-04:00,BKNG,3019.000732421875,97845466552.70874,1178800,0.0,0.0
2023-09-23 00:00:00-04:00,BKNG,3040.106201171875,98529492367.76733,1113200,0.0,0.0
2023-09-30 00:00:00-04:00,BKNG,3006.0869140625,97426931184.77051,962700,0.0,0.0
2023-10-07 00:00:00-04:00,BKNG,2908.139404296875,94252463657.23022,1053000,0.0,0.0
2023-10-14 00:00:00-04:00,BKNG,2717.44921875,88072216673.02734,1656300,0.0,0.0
2023-10-21 00:00:00-04:00,BKNG,2707.11865234375,87737404203.81592,1189700,0.0,0.0
2023-10-28 00:00:00-04:00,BKNG,2818.10791015625,91334553285.7544,1824100,0.0,0.0
2023-11-04 00:00:00-04:00,BKNG,3030.524658203125,98218955662.02759,1454700,0.0,0.0
2023-11-11 00:00:00-05:00,BKNG,3090.6767578125,100168478292.87598,1295800,0.0,0.0
2023-11-18 00:00:00-05:00,BKNG,3071.296142578125,99540354781.90063,720800,0.0,0.0
2023-11-25 00:00:00-05:00,BKNG,3114.6416015625,100945176122.85645,1049900,0.0,0.0
2023-12-02 00:00:00-05:00,BKNG,3228.440185546875,104633375142.95288,1132800,0.0,0.0
2023-12-09 00:00:00-05:00,BKNG,3429.658447265625,111154835865.15747,1973400,0.0,0.0
2023-12-16 00:00:00-05:00,BKNG,3485.43408203125,112962517773.71338,1207200,0.0,0.0
2023-12-23 00:00:00-05:00,BKNG,3496.7900390625,113330563035.16113,670900,0.0,0.0
2023-12-30 00:00:00-05:00,BKNG,3359.6875,108887085510.9375,1159200,0.0,0.0
2024-01-06 00:00:00-05:00,BKNG,3452.607421875,111898609493.11523,972200,0.0,0.0
2024-01-13 00:00:00-05:00,BKNG,3565.094970703125,115544318014.56665,813700,0.0,0.0
2024-01-20 00:00:00-05:00,BKNG,3469.56298828125,112448137450.45166,1443200,0.0,0.0
2024-01-27 00:00:00-05:00,BKNG,3510.75830078125,113783272791.11572,985500,0.0,0.0
2024-02-03 00:00:00-05:00,BKNG,3704.750732421875,120070545191.45874,1568000,0.0,0.0
2024-02-10 00:00:00-05:00,BKNG,3663.998779296875,118749779077.1521,1272200,0.0,0.0
2024-02-17 00:00:00-05:00,BKNG,3456.116943359375,112012352680.82886,1912200,0.0,0.0
2024-02-24 00:00:00-05:00,BKNG,3449.975341796875,111813304080.47241,1995000,0.0,0.0
2024-03-02 00:00:00-05:00,BKNG,3436.144775390625,111365057013.76099,1370900,8.75,0.0
2024-03-09 00:00:00-05:00,BKNG,3374.056640625,109352787706.14258,1775500,0.0,0.0
2024-03-16 00:00:00-04:00,BKNG,3582.342041015625,116103293579.98169,1358800,0.0,0.0
2024-03-23 00:00:00-04:00,BKNG,3585.45556640625,116204202579.83643,924800,0.0,0.0
2024-03-30 00:00:00-04:00,BKNG,3559.77880859375,115372021811.96045,1320900,0.0,0.0
2024-04-06 00:00:00-04:00,BKNG,3490.4990234375,113126671942.22168,919900,0.0,0.0
2024-04-13 00:00:00-04:00,BKNG,3374.886962890625,109379698355.28442,977300,0.0,0.0
2024-04-20 00:00:00-04:00,BKNG,3479.904296875,112783298072.72461,799100,0.0,0.0
2024-04-27 00:00:00-04:00,BKNG,3535.545654296875,114586628068.01147,1593600,0.0,0.0
2024-05-04 00:00:00-04:00,BKNG,3761.2451171875,121901521704.8584,1609500,0.0,0.0
2024-05-11 00:00:00-04:00,BKNG,3664.984375,118781722120.54688,1038300,0.0,0.0
2024-05-18 00:00:00-04:00,BKNG,3750.966796875,121568402525.53711,1017700,0.0,0.0
2024-05-25 00:00:00-04:00,BKNG,3732.189697265625,120959838886.56372,989400,0.0,0.0
2024-06-01 00:00:00-04:00,BKNG,3768.499755859375,122136643709.93042,843000,8.75,0.0
2024-06-08 00:00:00-04:00,BKNG,3822.7509765625,123894919534.02832,999900,0.0,0.0
2024-06-15 00:00:00-04:00,BKNG,3951.526123046875,128068507222.44507,1070200,0.0,0.0
2024-06-22 00:00:00-04:00,BKNG,3924.186279296875,127182426030.5896,976800,0.0,0.0
2024-06-29 00:00:00-04:00,BKNG,3893.13134765625,126175939267.43408,708400,0.0,0.0
2024-07-06 00:00:00-04:00,BKNG,3988.504638671875,129266976661.32202,896300,0.0,0.0
2024-07-13 00:00:00-04:00,BKNG,3929.8818359375,127367018366.32324,866400,0.0,0.0
2024-07-20 00:00:00-04:00,BKNG,3666.130126953125,118818855809.58618,1501700,0.0,0.0
2024-07-27 00:00:00-04:00,BKNG,3296.78173828125,106848317007.79541,2190800,0.0,0.0
2024-08-03 00:00:00-04:00,BKNG,3410.619384765625,110537782039.02466,2143300,0.0,0.0
2024-08-10 00:00:00-04:00,BKNG,3584.7734375,116182094860.42969,1064100,0.0,0.0
2024-08-17 00:00:00-04:00,BKNG,3794.499755859375,122979300719.93042,1032900,0.0,0.0
2024-08-24 00:00:00-04:00,BKNG,3872.408447265625,125504312448.90747,1151300,0.0,0.0
2024-08-31 00:00:00-04:00,BKNG,3696.2041015625,119793549868.16895,991700,8.75,0.0
2024-09-07 00:00:00-04:00,BKNG,3904.58251953125,126547070431.01807,1007200,0.0,0.0
2024-09-14 00:00:00-04:00,BKNG,4035.06640625,130776038193.92578,1232900,0.0,0.0
2024-09-21 00:00:00-04:00,BKNG,4217.84521484375,136699878360.88623,1042900,0.0,0.0
2024-09-28 00:00:00-04:00,BKNG,4157.87548828125,134756266419.51416,909000,0.0,0.0
2024-10-05 00:00:00-04:00,BKNG,4254.21484375,137878613851.23047,748700,0.0,0.0
2024-10-12 00:00:00-04:00,BKNG,4319.8330078125,140005291002.40723,741400,0.0,0.0
2024-10-19 00:00:00-04:00,BKNG,4316.85546875,139908789303.8086,743700,0.0,0.0
2024-10-26 00:00:00-04:00,BKNG,4715.287109375,152821912956.82617,1771600,0.0,0.0
2024-11-02 00:00:00-04:00,BKNG,4908.06396484375,159069788673.22998,1475100,0.0,0.0
2024-11-09 00:00:00-05:00,BKNG,4939.75634765625,160096935155.55908,1163900,0.0,0.0
2024-11-16 00:00:00-05:00,BKNG,5140.2783203125,166595829229.3213,1090500,0.0,0.0
2024-11-23 00:00:00-05:00,BKNG,5164.93212890625,167394856330.65674,911000,0.0,0.0
2024-11-30 00:00:00-05:00,BKNG,5262.59130859375,170559979113.52295,977000,8.75,0.0
2024-12-07 00:00:00-05:00,BKNG,5198.98193359375,168498406584.85107,1035700,0.0,0.0
2024-12-14 00:00:00-05:00,BKNG,5020.94189453125,162728149393.43994,1621300,0.0,0.0
2024-12-21 00:00:00-05:00,BKNG,5009.80419921875,162367177969.19678,429000,0.0,0.0
2024-12-28 00:00:00-05:00,BKNG,4876.9951171875,158062850893.6084,559800,0.0,0.0
2025-01-04 00:00:00-05:00,BKNG,4713.5947265625,152767063024.49707,1071000,0.0,0.0
2025-01-11 00:00:00-05:00,BKNG,4899.8193359375,158802581198.51074,1094800,0.0,0.0
2025-01-18 00:00:00-05:00,BKNG,4738.79638671875,153583845931.9702,1421100,0.0,0.0
2025-01-25 00:00:00-05:00,BKNG,4711.61572265625,152702923735.48096,1291900,0.0,0.0
2025-02-01 00:00:00-05:00,BKNG,4860.70458984375,157534876775.8081,1590600,0.0,0.0
2025-02-08 00:00:00-05:00,BKNG,5016.77490234375,162593097655.84717,995000,0.0,0.0
2025-02-15 00:00:00-05:00,BKNG,4963.3095703125,160860292393.22754,1491200,0.0,0.0
2025-02-22 00:00:00-05:00,BKNG,4988.54052734375,161678024809.0503,1481400,0.0,0.0
2025-03-01 00:00:00-05:00,BKNG,4647.787109375,150634245719.32617,1557200,9.6,0.0
2025-03-08 00:00:00-05:00,BKNG,4450.12353515625,144227992010.20752,1641900,0.0,0.0
2025-03-15 00:00:00-04:00,BKNG,4601.380859375,149130224493.54492,1662400,0.0,0.0
