Date,Ticker,Close,Market Cap,Volume,Dividends,Stock Splits,sentiment_score
2025-09-24,BKNG,5399.27001953125,174989720416.95557,994500,0.0,0.0,0.0
2025-10-01,BKNG,5242.0,169892617170.0,1420800,0.0,0.0,
2025-10-08,BKNG,5280.14013671875,171128734614.93896,1120200,0.0,0.0,
2025-10-15,BKNG,5286.0,171318652110.0,1476600,0.0,0.0,
2023-09-11,ARM,60.75,64350287939.25,205287600,0.0,0.0,
2023-09-18,ARM,51.31999969482422,54361428105.41828,92691100,0.0,0.0,
2023-09-25,ARM,53.52000045776367,56691809711.372574,42622500,0.0,0.0,
2023-10-02,ARM,54.08000183105469,57284999005.49031,26744900,0.0,0.0,
2023-10-09,ARM,50.779998779296875,53789424576.17313,30568200,0.0,0.0,
2023-10-16,ARM,47.869998931884766,50706966500.71399,20777900,0.0,0.0,
2023-10-23,ARM,49.09000015258789,51999269872.54086,27876400,0.0,0.0,
2023-10-30,ARM,53.4900016784668,56660033084.44945,17290500,0.0,0.0,
2023-11-06,ARM,52.27000045776367,55367729712.622574,34141900,0.0,0.0,
2023-11-13,ARM,54.9900016784668,58248929082.94945,20621400,0.0,0.0,
2023-11-20,ARM,63.880001068115234,67665785387.53601,34501300,0.0,0.0,
2023-11-27,ARM,63.900001525878906,67686971152.40859,24710700,0.0,0.0,
2023-12-04,ARM,67.2300033569336,71214322208.6489,39068500,0.0,0.0,
2023-12-11,ARM,71.02999877929688,75239520555.92313,39254600,0.0,0.0,
2023-12-18,ARM,72.29000091552734,76574195457.49515,27993200,0.0,0.0,
2023-12-25,ARM,75.1449966430664,79598389648.9761,28203800,0.0,0.0,
2024-01-01,ARM,67.05000305175781,71023654365.56718,30743400,0.0,0.0,
2024-01-08,ARM,70.0,74148479930.0,33158200,0.0,0.0,
2024-01-15,ARM,78.58000183105469,83236966980.99031,35543400,0.0,0.0,
2024-01-22,ARM,71.16999816894531,75387816869.25969,34616300,0.0,0.0,
2024-01-29,ARM,71.0,75207743929.0,21237000,0.0,0.0,
2024-02-05,ARM,115.20999908447266,122037804355.00485,191562600,0.0,0.0,
2024-02-12,ARM,128.33999633789062,135945937752.51938,283552100,0.0,0.0,
2024-02-19,ARM,133.33999633789062,141242257747.51938,93009400,0.0,0.0,
2024-02-26,ARM,141.6199951171875,150012962366.1925,73868700,0.0,0.0,
2024-03-04,ARM,131.47999572753906,139272026062.85596,60913000,0.0,0.0,
2024-03-11,ARM,126.97000122070312,134494751246.07687,56444400,0.0,0.0,
2024-03-18,ARM,134.14999389648438,142100259000.61563,35781600,0.0,0.0,
2024-03-25,ARM,124.98999786376953,132397404972.17798,52877100,0.0,0.0,
2024-04-01,ARM,124.81999969482422,132217332031.91827,23945600,0.0,0.0,
2024-04-08,ARM,126.33000183105469,133816822933.24031,36005600,0.0,0.0,
2024-04-15,ARM,87.19000244140625,92357230658.90375,70114200,0.0,0.0,
2024-04-22,ARM,101.94999694824219,107991961465.43282,49902200,0.0,0.0,
2024-04-29,ARM,101.69999694824219,107727145465.68282,23781000,0.0,0.0,
2024-05-06,ARM,108.83999633789062,115290289772.01938,75610000,0.0,0.0,
2024-05-13,ARM,110.3499984741211,116889780673.3414,47962500,0.0,0.0,
2024-05-20,ARM,114.63999938964844,121434024198.83656,37323100,0.0,0.0,
2024-05-27,ARM,120.5199966430664,127662493603.6011,40243300,0.0,0.0,
2024-06-03,ARM,136.57000732421875,144663692101.71124,46424600,0.0,0.0,
2024-06-10,ARM,157.88999938964844,167247192155.58655,75223700,0.0,0.0,
2024-06-17,ARM,160.3000030517578,169800022272.3172,79056000,0.0,0.0,
2024-06-24,ARM,163.6199951171875,173316770344.1925,46749300,0.0,0.0,
2024-07-01,ARM,181.19000244140625,191928046564.90375,35021600,0.0,0.0,
2024-07-08,ARM,181.17999267578125,191917443580.53876,45402000,0.0,0.0,
2024-07-15,ARM,163.39999389648438,173083730971.36563,41690700,0.0,0.0,
2024-07-22,ARM,149.0,157830335851.0,47689200,0.0,0.0,
2024-07-29,ARM,113.44999694824219,120173497453.93282,83730200,0.0,0.0,
2024-08-05,ARM,117.0,123933887883.0,56559100,0.0,0.0,
2024-08-12,ARM,130.3000030517578,138022102302.3172,40453200,0.0,0.0,
2024-08-19,ARM,135.6300048828125,143667981356.5575,30378200,0.0,0.0,
2024-08-26,ARM,132.8800048828125,140755005359.3075,32150100,0.0,0.0,
2024-09-02,ARM,117.29000091552734,124241075412.49515,23854300,0.0,0.0,
2024-09-09,ARM,147.3699951171875,156103730360.4425,41148400,0.0,0.0,
2024-09-16,ARM,138.89999389648438,147131762995.86563,36209900,0.0,0.0,
2024-09-23,ARM,145.5800018310547,154207654913.9903,27281500,0.0,0.0,
2024-09-30,ARM,140.5500030517578,148879558292.0672,20732900,0.0,0.0,
2024-10-07,ARM,151.4600067138672,160436132400.2978,21671000,0.0,0.0,
2024-10-14,ARM,153.02999877929688,162099168473.92313,33074100,0.0,0.0,
2024-10-21,ARM,143.75,152269199856.25,28686000,0.0,0.0,
2024-10-28,ARM,141.47999572753906,149864666052.85596,26971000,0.0,0.0,
2024-11-04,ARM,147.47999572753906,156220250046.85596,40507900,0.0,0.0,
2024-11-11,ARM,128.72999572753906,136359050065.60594,28508200,0.0,0.0,
2024-11-18,ARM,135.99000549316406,144049317042.72095,21129800,0.0,0.0,
2024-11-25,ARM,134.2899932861328,142248555313.9522,15340100,0.0,0.0,
2024-12-02,ARM,140.88999938964844,149239704172.58655,20583000,0.0,0.0,
2024-12-09,ARM,151.91000366210938,160912797967.23062,26181400,0.0,0.0,
2024-12-16,ARM,132.14999389648438,139981731002.61563,28828000,0.0,0.0,
2024-12-23,ARM,129.1999969482422,136856905438.18282,17317200,0.0,0.0,
2024-12-30,ARM,123.36000061035156,130670807563.16344,5409500,0.0,0.0,
2025-01-01,ARM,144.3800048828125,152936541347.8075,23614100,0.0,0.0,
2025-01-08,ARM,140.05999755859375,148360513113.84625,13158900,0.0,0.0,
2025-01-15,ARM,155.1999969482422,164397769412.1828,20228000,0.0,0.0,
2025-01-22,ARM,149.47000122070312,158328191223.57687,67558900,0.0,0.0,
2025-01-29,ARM,162.1999969482422,171812617405.1828,24539500,0.0,0.0,
2025-02-05,ARM,157.74000549316406,167088309020.97095,37601500,0.0,0.0,
2025-02-12,ARM,160.32000732421875,169821212077.96124,25798400,0.0,0.0,
2025-02-19,ARM,136.6999969482422,144801385430.6828,23627800,0.0,0.0,
2025-02-26,ARM,122.48999786376953,129749244974.67798,27737600,0.0,0.0,
2025-03-05,ARM,111.48999786376953,118097340985.67798,31490400,0.0,0.0,
2025-03-12,ARM,119.72000122070312,126815087253.32687,20929500,0.0,0.0,
2025-03-19,ARM,124.27999877929688,131645328502.67313,14818800,0.0,0.0,
2025-03-26,ARM,106.9800033569336,113320066168.8989,22607200,0.0,0.0,
2025-04-02,ARM,85.81999969482422,90906036070.91827,40453900,0.0,0.0,
2025-04-09,ARM,103.80000305175781,109951606328.81718,35804000,0.0,0.0,
2025-04-16,ARM,100.55000305175781,106508998332.06718,16046900,0.0,0.0,
2025-04-23,ARM,111.6500015258789,118266827104.6586,19292000,0.0,0.0,
2025-04-30,ARM,122.44000244140625,129696286623.65375,23624300,0.0,0.0,
2025-05-07,ARM,126.68000030517578,134187563716.58173,45246000,0.0,0.0,
2025-05-14,ARM,131.0399932861328,138805947317.2022,26327900,0.0,0.0,
2025-05-21,ARM,133.9600067138672,141899012417.7978,15650600,0.0,0.0,
2025-05-28,ARM,128.77999877929688,136412016498.17313,25893100,0.0,0.0,
2025-06-04,ARM,140.6300048828125,148964301351.5575,20644400,0.0,0.0,
2025-06-11,ARM,144.72000122070312,153296687228.32687,20196100,0.0,0.0,
2025-06-18,ARM,156.41000366210938,165679485962.73062,17766300,0.0,0.0,
2025-06-25,ARM,156.3300018310547,165594742903.2403,28667500,0.0,0.0,
2025-07-02,ARM,147.7899932861328,156548619300.4522,18642100,0.0,0.0,
2025-07-09,ARM,147.11000061035156,155828327539.41345,21513100,0.0,0.0,
2025-07-16,ARM,156.5,165774815843.5,27833000,0.0,0.0,
2025-07-23,ARM,163.47000122070312,173157887209.57687,16353300,0.0,0.0,
2025-07-30,ARM,137.22999572753906,145362794057.10596,44435100,0.0,0.0,
2025-08-06,ARM,142.38999938964844,150828600171.08655,20663800,0.0,0.0,
2025-08-13,ARM,134.00999450683594,141951962687.27905,19342600,0.0,0.0,
2025-08-20,ARM,140.25999450683594,148572362681.02905,18373700,0.0,0.0,
2025-08-27,ARM,132.33999633789062,140182993748.51938,14832100,0.0,0.0,
2025-09-03,ARM,140.8000030517578,149144374291.8172,13955900,0.0,0.0,
2025-09-10,ARM,153.85000610351562,162967772711.38437,26122800,0.0,0.0,
2025-09-17,ARM,140.99000549316406,149345637037.72095,33014900,0.0,0.0,
2025-09-24,ARM,141.49000549316406,149875269037.22095,18154600,0.0,0.0,
2025-10-01,ARM,159.34500122070312,168788423213.70187,24268500,0.0,0.0,
2025-10-08,ARM,168.16000366210938,178125837950.98062,50127800,0.0,0.0,
2025-10-15,ARM,169.3800048828125,179418141322.8075,25349500,0.0,0.0,
2022-01-01,AMAT,145.73422241210938,116098064639.3406,32062700,0.0,0.0,
2022-01-08,AMAT,161.37933349609375,128561623903.97052,50879000,0.0,0.0,
2022-01-15,AMAT,130.5143280029297,103973251018.52797,48328000,0.0,0.0,
2022-01-22,AMAT,127.99215698242188,101963982575.44156,63689400,0.0,0.0,
2022-01-29,AMAT,131.00718688964844,104365883318.21211,43429400,0.0,0.0,
2022-02-05,AMAT,128.03079223632812,101994761057.8812,39537700,0.0,0.0,
2022-02-12,AMAT,128.86187744140625,102656838792.69843,46616300,0.0,0.0,
2022-02-19,AMAT,131.15213012695312,104481351250.55576,32366900,0.24,0.0,
2022-02-26,AMAT,121.72708892822266,96972963555.42413,36195100,0.0,0.0,
2022-03-05,AMAT,119.69409942626953,95353397864.52267,38975700,0.0,0.0,
2022-03-12,AMAT,130.8271026611328,104222420581.343,41575000,0.0,0.0,
2022-03-19,AMAT,132.685791015625,105703130583.1023,30354300,0.0,0.0,
2022-03-26,AMAT,123.34378051757812,98260888666.87875,36372600,0.0,0.0,
2022-04-02,AMAT,116.13155364990234,92515322750.9389,49828800,0.0,0.0,
2022-04-09,AMAT,109.74217987060547,87425276516.38968,34731500,0.0,0.0,
2022-04-16,AMAT,109.20005798339844,86993399220.43526,38104200,0.0,0.0,
2022-04-23,AMAT,106.82826232910156,85103926174.04814,40249700,0.0,0.0,
2022-04-30,AMAT,108.90962219238281,86762025746.9929,35660400,0.0,0.0,
2022-05-07,AMAT,108.2900619506836,86268457772.37292,44889300,0.0,0.0,
2022-05-14,AMAT,103.06239318847656,82103875042.09624,48788800,0.0,0.0,
2022-05-21,AMAT,115.6668701171875,92145136133.65002,39516300,0.26,0.0,
2022-05-28,AMAT,111.5632553100586,88876022474.22571,28092600,0.0,0.0,
2022-06-04,AMAT,98.86972045898438,78763814063.25687,28027900,0.0,0.0,
2022-06-11,AMAT,87.17578125,69447925950.6211,54730400,0.0,0.0,
2022-06-18,AMAT,94.48329162597656,75269398751.86674,38728600,0.0,0.0,
2022-06-25,AMAT,83.72096252441406,66695670776.225266,40319700,0.0,0.0,
2022-07-02,AMAT,88.4955825805664,70499335685.76135,27642700,0.0,0.0,
2022-07-09,AMAT,91.67866516113281,73035114318.08519,33336200,0.0,0.0,
2022-07-16,AMAT,98.66593933105469,78601473370.92616,32764800,0.0,0.0,
2022-07-23,AMAT,102.84860229492188,81933560145.78433,28624100,0.0,0.0,
2022-07-30,AMAT,106.38103485107422,84747645790.53134,25027000,0.0,0.0,
2022-08-06,AMAT,107.11856842041016,85335196323.20111,37194500,0.0,0.0,
2022-08-13,AMAT,101.53845977783203,80889845031.254,41173900,0.0,0.0,
2022-08-20,AMAT,95.8807373046875,76382663268.95569,31205900,0.26,0.0,
2022-08-27,AMAT,88.77054595947266,70718383179.26935,42711700,0.0,0.0,
2022-09-03,AMAT,93.89790344238281,74803053688.5515,21817300,0.0,0.0,
2022-09-10,AMAT,86.46470642089844,68881453572.98701,37593600,0.0,0.0,
2022-09-17,AMAT,82.00865173339844,65331571351.89229,32592300,0.0,0.0,
2022-09-24,AMAT,79.71251678466797,63502372833.61613,38821800,0.0,0.0,
2022-10-01,AMAT,80.36439514160156,64021686789.99248,41871600,0.0,0.0,
2022-10-08,AMAT,72.79496002197266,57991553625.27227,62436400,0.0,0.0,
2022-10-15,AMAT,80.18927001953125,63882174687.71771,56439900,0.0,0.0,
2022-10-22,AMAT,87.29170227050781,69540273553.73875,44554600,0.0,0.0,
2022-10-29,AMAT,89.21810150146484,71074924912.45929,39173700,0.0,0.0,
2022-11-05,AMAT,107.53845977783203,85669699593.254,47468600,0.0,0.0,
2022-11-12,AMAT,101.86624908447266,81150975900.04083,50886700,0.0,0.0,
2022-11-19,AMAT,102.95592498779297,82019057956.30533,24869600,0.26,0.0,
2022-11-26,AMAT,104.07463836669922,82910272497.59457,31879600,0.0,0.0,
2022-12-03,AMAT,104.6890869140625,83399768279.63269,25846700,0.0,0.0,
2022-12-10,AMAT,102.14353942871094,81371877152.85847,40517200,0.0,0.0,
2022-12-17,AMAT,94.81901550292969,75536850636.00453,31893500,0.0,0.0,
2022-12-24,AMAT,94.97505187988281,75661155834.04076,18874200,0.0,0.0,
2023-01-01,AMAT,101.69489288330078,81014466280.05777,24009800,0.0,0.0,
2023-01-08,AMAT,107.25414276123047,85443200595.11111,27356200,0.0,0.0,
2023-01-15,AMAT,106.9420394897461,85194565887.44116,20625800,0.0,0.0,
2023-01-22,AMAT,109.72164916992188,87408920889.1691,31650300,0.0,0.0,
2023-01-29,AMAT,117.01691436767578,93220638661.91641,41178600,0.0,0.0,
2023-02-05,AMAT,111.93558502197266,89172636119.56915,26613400,0.0,0.0,
2023-02-12,AMAT,112.58905029296875,89693214279.01569,32453600,0.0,0.0,
2023-02-19,AMAT,108.56103515625,86484326524.50732,25617600,0.26,0.0,
2023-02-26,AMAT,116.29383087158203,92644599670.66464,38865000,0.0,0.0,
2023-03-05,AMAT,111.82624816894531,89085533743.6129,28187500,0.0,0.0,
2023-03-12,AMAT,119.85224914550781,95479386640.68602,46610600,0.0,0.0,
2023-03-19,AMAT,116.85105895996094,93088511207.38338,35944000,0.0,0.0,
2023-03-26,AMAT,120.07709503173828,95658508413.19363,29247600,0.0,0.0,
2023-04-02,AMAT,111.88490295410156,89132260634.01494,22885700,0.0,0.0,
2023-04-09,AMAT,110.36964416503906,87925141194.7631,23819500,0.0,0.0,
2023-04-16,AMAT,110.9170913696289,88361260864.48193,32020300,0.0,0.0,
2023-04-23,AMAT,110.49674224853516,88026392920.46649,33257900,0.0,0.0,
2023-04-30,AMAT,113.45882415771484,90386113041.56818,23099700,0.0,0.0,
2023-05-07,AMAT,113.48815155029297,90409476486.7692,17991400,0.0,0.0,
2023-05-14,AMAT,124.10474395751953,98867104428.53195,39437900,0.0,0.0,
2023-05-21,AMAT,133.0105438232422,105961842447.93752,34288700,0.32,0.0,
2023-05-28,AMAT,131.95179748535156,105118400195.74297,29456800,0.0,0.0,
2023-06-04,AMAT,133.4121856689453,106281807382.68321,22285100,0.0,0.0,
2023-06-11,AMAT,136.166259765625,108475819655.19995,33637800,0.0,0.0,
2023-06-18,AMAT,133.36318969726562,106242775112.89108,19275800,0.0,0.0,
2023-06-25,AMAT,141.66465759277344,112856076644.83101,31304300,0.0,0.0,
2023-07-02,AMAT,136.7935333251953,108975532386.08897,16984900,0.0,0.0,
2023-07-09,AMAT,139.90048217773438,111450659660.54056,31130200,0.0,0.0,
2023-07-16,AMAT,133.68661499023438,106500429423.2349,43748100,0.0,0.0,
2023-07-23,AMAT,148.90765380859375,118626154728.95392,31095800,0.0,0.0,
2023-07-30,AMAT,142.76239013671875,113730576962.83649,21063900,0.0,0.0,
2023-08-06,AMAT,136.06826782226562,108397755115.61569,21347900,0.0,0.0,
2023-08-13,AMAT,139.82208251953125,111388203166.55365,31455800,0.0,0.0,
2023-08-20,AMAT,141.48825073242188,112715543455.46109,29779800,0.32,0.0,
2023-08-27,AMAT,151.25405883789062,120495400526.21799,22869900,0.0,0.0,
2023-09-03,AMAT,144.9088134765625,115440508861.65906,18569900,0.0,0.0,
2023-09-10,AMAT,135.79368591308594,108179011517.07649,32525200,0.0,0.0,
2023-09-17,AMAT,133.7506561279297,106551447310.59633,28322100,0.0,0.0,
2023-09-24,AMAT,135.9901580810547,108335529581.80507,26590300,0.0,0.0,
2023-10-01,AMAT,137.7974395751953,109775286697.56944,26158300,0.0,0.0,
2023-10-08,AMAT,138.63235473632812,110440415537.87338,26461700,0.0,0.0,
2023-10-15,AMAT,131.73707580566406,104947343795.7072,32921000,0.0,0.0,
2023-10-22,AMAT,128.96719360351562,102740738115.68356,26037000,0.0,0.0,
2023-10-29,AMAT,137.2670440673828,109352751132.9558,25489200,0.0,0.0,
2023-11-05,AMAT,148.0028533935547,117905352330.3666,25695200,0.0,0.0,
2023-11-12,AMAT,145.94998168945312,116269947633.6915,44440000,0.0,0.0,
2023-11-19,AMAT,147.6688690185547,117639286207.28651,20668600,0.32,0.0,
2023-11-26,AMAT,149.2165985107422,118872273186.28224,26689900,0.0,0.0,
2023-12-03,AMAT,145.40719604492188,115837541560.49136,26300800,0.0,0.0,
2023-12-10,AMAT,159.41441345214844,126996285231.30098,34191100,0.0,0.0,
2023-12-17,AMAT,159.51284790039062,127074702289.04904,22247100,0.0,0.0,
2023-12-24,AMAT,159.5325469970703,127090395425.23766,11730500,0.0,0.0,
2024-01-01,AMAT,146.66714477539062,116841270175.02756,26303600,0.0,0.0,
2024-01-08,AMAT,148.88194274902344,118605672208.05708,27237200,0.0,0.0,
2024-01-15,AMAT,165.3106231689453,131693456050.19102,30451300,0.0,0.0,
2024-01-22,AMAT,164.2869110107422,130877923511.93068,35847100,0.0,0.0,
2024-01-29,AMAT,165.54685974121094,131881652126.46687,25498800,0.0,0.0,
2024-02-05,AMAT,182.93035888671875,145730085075.49664,32270400,0.0,0.0,
2024-02-12,AMAT,196.44541931152344,156496755613.3647,49396600,0.0,0.0,
2024-02-19,AMAT,194.07315063476562,154606905737.21628,33527600,0.32,0.0,
2024-02-26,AMAT,207.30892944335938,165151088690.52957,34938600,0.0,0.0,
2024-03-04,AMAT,202.68453979492188,161467103697.60464,32136300,0.0,0.0,
2024-03-11,AMAT,195.8712158203125,156039320750.53455,33699500,0.0,0.0,
2024-03-18,AMAT,207.30892944335938,165151088690.52957,23939200,0.0,0.0,
2024-03-25,AMAT,203.34518432617188,161993401160.36392,15619000,0.0,0.0,
2024-04-01,AMAT,204.9425048828125,163265894485.3031,20450200,0.0,0.0,
2024-04-08,AMAT,204.95236206054688,163273747131.29678,22886400,0.0,0.0,
2024-04-15,AMAT,187.11541748046875,149064080310.75885,27306600,0.0,0.0,
2024-04-22,AMAT,200.5350341796875,159754716327.4342,24356900,0.0,0.0,
2024-04-29,AMAT,201.23509216308594,160312412218.36945,19844600,0.0,0.0,
2024-05-06,AMAT,206.79620361328125,164742629540.87054,16032800,0.0,0.0,
2024-05-13,AMAT,209.1133575439453,166588572671.92737,28799700,0.0,0.0,
2024-05-20,AMAT,217.8001251220703,173508820278.14978,24522000,0.4,0.0,
2024-05-27,AMAT,212.45802307128906,169253075135.13373,27836100,0.0,0.0,
2024-06-03,AMAT,219.0269317626953,174486146497.797,23674000,0.0,0.0,
2024-06-10,AMAT,234.1404266357422,186526197733.9131,22127900,0.0,0.0,
2024-06-17,AMAT,232.54019165039062,185251382651.41232,32566300,0.0,0.0,
2024-06-24,AMAT,233.1131134033203,185707796427.14734,26039300,0.0,0.0,
2024-07-01,AMAT,239.6326446533203,190901531625.04968,14595200,0.0,0.0,
2024-07-08,AMAT,240.43276977539062,191538945244.19943,23950200,0.0,0.0,
2024-07-15,AMAT,207.69677734375,165460064783.2036,32570900,0.0,0.0,
2024-07-22,AMAT,203.95297241210938,162477590936.24686,35584700,0.0,0.0,
2024-07-29,AMAT,179.59359741210938,143071879316.04373,47235400,0.0,0.0,
2024-08-05,AMAT,188.84938049316406,150445428813.5207,36223000,0.0,0.0,
2024-08-12,AMAT,205.36553955078125,163602901849.89886,40863000,0.0,0.0,
2024-08-19,AMAT,200.1992950439453,159487252287.49768,26524500,0.4,0.0,
2024-08-26,AMAT,195.2286834716797,155527452220.89368,34423000,0.0,0.0,
2024-09-02,AMAT,172.9504852294922,137779694304.0503,33924400,0.0,0.0,
2024-09-09,AMAT,186.52920532226562,148597078834.311,33910500,0.0,0.0,
2024-09-16,AMAT,190.18121337890625,151506423395.97675,35841800,0.0,0.0,
2024-09-23,AMAT,202.80979919433594,161566890649.5584,26742300,0.0,0.0,
2024-09-30,AMAT,199.8901824951172,159241000116.38306,26157100,0.0,0.0,
2024-10-07,AMAT,202.94834899902344,161677265302.22504,17869700,0.0,0.0,
2024-10-14,AMAT,184.44093322753906,146933472684.53168,48310800,0.0,0.0,
2024-10-21,AMAT,184.59927368164062,147059613408.1794,28603700,0.0,0.0,
2024-10-28,AMAT,181.4916229248047,144583926966.98523,29586100,0.0,0.0,
2024-11-04,AMAT,190.0525360107422,151403913545.10254,24345900,0.0,0.0,
2024-11-11,AMAT,167.1409454345703,133151568422.07066,47623100,0.0,0.0,
2024-11-18,AMAT,173.0791473388672,137882191999.12573,36332800,0.4,0.0,
2024-11-25,AMAT,173.31753540039062,138072102043.0256,25736700,0.0,0.0,
2024-12-02,AMAT,171.6409912109375,136736495810.96692,35582600,0.0,0.0,
2024-12-09,AMAT,168.00025939941406,133836134384.57878,35736800,0.0,0.0,
2024-12-16,AMAT,162.28616333007812,129284043023.79184,47050600,0.0,0.0,
2024-12-23,AMAT,165.50033569335938,131844589096.07254,14029300,0.0,0.0,
2024-12-30,AMAT,161.33380126953125,128525351000.49506,8328600,0.0,0.0,
2025-01-01,AMAT,176.4027557373047,140529919460.05457,25692000,0.0,0.0,
2025-01-08,AMAT,172.26597595214844,137234385172.04317,20214900,0.0,0.0,
2025-01-15,AMAT,191.33277893066406,152423809371.9787,32808200,0.0,0.0,
2025-01-22,AMAT,171.47235107421875,136602149923.16168,39195000,0.0,0.0,
2025-01-29,AMAT,177.1368408203125,141114722782.20642,27600500,0.0,0.0,
2025-02-05,AMAT,181.73985290527344,144781677501.08002,23087000,0.0,0.0,
2025-02-12,AMAT,170.62911987304688,135930396172.538,40100500,0.0,0.0,
2025-02-19,AMAT,164.22061157226562,130825106566.35397,35546200,0.4,0.0,
2025-02-26,AMAT,152.0009002685547,121090366096.12636,41817400,0.0,0.0,
2025-03-05,AMAT,146.1543426513672,116432750246.37477,34113900,0.0,0.0,
2025-03-12,AMAT,152.6372528076172,121597311527.27272,28369800,0.0,0.0,
2025-03-19,AMAT,152.7665252685547,121700295454.29823,36767000,0.0,0.0,
2025-03-26,AMAT,144.83189392089844,115379231480.15108,32485400,0.0,0.0,
2025-04-02,AMAT,128.22683715820312,102150938760.24472,67614000,0.0,0.0,
2025-04-09,AMAT,144.62307739257812,115212879374.23227,59671000,0.0,0.0,
2025-04-16,AMAT,137.5137481689453,109549286087.1754,29391900,0.0,0.0,
2025-04-23,AMAT,148.6997833251953,118460556282.55772,33182500,0.0,0.0,
2025-04-30,AMAT,152.1599884033203,121217102453.91295,27629800,0.0,0.0,
2025-05-07,AMAT,172.04629516601562,137059378137.41306,34912100,0.0,0.0,
2025-05-14,AMAT,164.78778076171875,131276937605.95953,49259800,0.0,0.0,
2025-05-21,AMAT,160.9099578857422,128187699378.56544,26218100,0.46,0.0,
2025-05-28,AMAT,161.27777099609375,128480714907.47833,41077100,0.0,0.0,
2025-06-04,AMAT,173.2733917236328,138036935317.23657,31126500,0.0,0.0,
2025-06-11,AMAT,173.59246826171875,138291125224.9361,29243100,0.0,0.0,
2025-06-18,AMAT,179.66506958007812,143128817077.3973,37436800,0.0,0.0,
2025-06-25,AMAT,183.23483276367188,145972641883.79068,35477300,0.0,0.0,
2025-07-02,AMAT,194.43275451660156,154893381446.4007,27043600,0.0,0.0,
2025-07-09,AMAT,198.72044372558594,158309136584.0677,29095400,0.0,0.0,
2025-07-16,AMAT,186.6051788330078,148657602556.2964,31997100,0.0,0.0,
2025-07-23,AMAT,187.87155151367188,149666448762.1071,26366800,0.0,0.0,
2025-07-30,AMAT,178.63800048828125,142310610263.41156,33268400,0.0,0.0,
2025-08-06,AMAT,187.91143798828125,149698224020.04437,30544200,0.0,0.0,
2025-08-13,AMAT,161.7563934326172,128862005846.92702,67766400,0.0,0.0,
2025-08-20,AMAT,164.0398406982422,130681096818.54103,36023300,0.46,0.0,
2025-08-27,AMAT,157.57000732421875,125526953057.1734,27418500,0.0,0.0,
2025-09-03,AMAT,163.5,130251036814.5,33875900,0.0,0.0,
2025-09-10,AMAT,173.5399932861328,138249321433.02856,31905800,0.0,0.0,
2025-09-17,AMAT,200.8699951171875,160021560421.6344,71858900,0.0,0.0,
2025-09-24,AMAT,204.74000549316406,163104574880.06757,41300600,0.0,0.0,
2025-10-01,AMAT,211.55999755859375,168537669911.1922,51570200,0.0,0.0,
2025-10-08,AMAT,218.19000244140625,173819413092.0578,43519600,0.0,0.0,
2025-10-15,AMAT,226.0,180041188502.0,31101500,0.0,0.0,
2022-01-01,TXN,160.7584228515625,146151457444.17444,24883200,0.0,0.0,0.0
2022-01-08,TXN,167.54026794433594,152317084892.41504,26767700,0.0,0.0,0.0
2022-01-15,TXN,157.35401916503906,143056387514.47534,30175800,0.0,0.0,0.0
2022-01-22,TXN,158.83226013183594,144400311322.1289,46802900,1.15,0.0,0.0
2022-01-29,TXN,154.59034729003906,140543830689.99292,45308300,0.0,0.0,0.0
2022-02-05,TXN,148.25955200195312,134788269384.26395,33329100,0.0,0.0,0.0
2022-02-12,TXN,150.36981201171875,136706785195.39618,32198800,0.0,0.0,0.0
2022-02-19,TXN,154.0492706298828,140051917786.9665,25772600,0.0,0.0,0.0
2022-02-26,TXN,153.29171752929688,139363198105.73264,28969200,0.0,0.0,0.0
2022-03-05,TXN,153.63441467285156,139674756816.64832,31547400,0.0,0.0,0.0
2022-03-12,TXN,162.41815185546875,147660378772.09296,29624400,0.0,0.0,0.0
2022-03-19,TXN,166.7469024658203,151595806847.29498,21562800,0.0,0.0,0.0
2022-03-26,TXN,164.20379638671875,149283774586.0739,24620800,0.0,0.0,0.0
2022-04-02,TXN,157.0162353515625,142749295694.55725,27217200,0.0,0.0,0.0
2022-04-09,TXN,156.61044311523438,142380374889.61972,18706200,0.0,0.0,0.0
2022-04-16,TXN,156.2947998046875,142093411823.85535,23880500,0.0,0.0,0.0
2022-04-23,TXN,153.5352020263672,139584558912.09454,45831900,0.0,0.0,0.0
2022-04-30,TXN,151.01011657714844,137288909875.3087,35066800,1.15,0.0,0.0
2022-05-07,TXN,154.11611938476562,140112692474.73184,32121800,0.0,0.0,0.0
2022-05-14,TXN,154.17967224121094,140170470738.7224,26925300,0.0,0.0,0.0
2022-05-14,TXN,154.17967224121094,140170470738.7224,26925300,0.0,0.0,0.0
2022-05-21,TXN,161.5885772705078,146906181682.4472,25612400,0.0,0.0,0.0
2022-05-28,TXN,156.46774291992188,142250640838.03757,25096700,0.0,0.0,0.0
2022-06-04,TXN,143.25698852539062,130240252987.43912,26996700,0.0,0.0,0.0
2022-06-11,TXN,136.37469482421875,123983303975.72919,36085900,0.0,0.0,0.0
2022-06-18,TXN,141.59544372558594,128729680851.97801,21270100,0.0,0.0,0.0
2022-06-25,TXN,134.86749267578125,122613050481.388,30346200,0.0,0.0,0.0
2022-07-02,TXN,141.214111328125,128382997395.7024,22361500,0.0,0.0,0.0
2022-07-09,TXN,145.76296997070312,132518533864.19705,24116500,0.0,0.0,0.0
